"","year","lowerCI","mean","upperCI","herd","scenario"
"664","2004",0.744428045349889,0.800408874561951,0.832324338973454,"CL","MB"
"665","2005",0.735248459246609,0.791596971365723,0.824436633316923,"CL","MB"
"666","2006",0.735098191459065,0.79534248676291,0.831328450529951,"CL","MB"
"667","2007",0.739850171519219,0.800489611528355,0.839663036965717,"CL","MB"
"668","2008",0.737696317029444,0.7978625088295,0.837711142364554,"CL","MB"
"669","2009",0.738953526532045,0.797858745174467,0.839860581707846,"CL","MB"
"670","2010",0.730270083680502,0.795882729911457,0.839376428754146,"CL","MB"
"671","2011",0.729013036381366,0.794833227020929,0.839260569345079,"CL","MB"
"672","2012",0.725800635486571,0.789516312897964,0.834975393628556,"CL","MB"
"673","2013",0.721233423590008,0.785334018927989,0.83079912405685,"CL","MB"
"674","2014",0.714786759456464,0.773897068026789,0.81751752402074,"CL","MB"
"675","2015",0.714843362959707,0.777931256889962,0.821782476565977,"CL","MB"
"676","2016",0.720379414670519,0.786948807522412,0.834678981488154,"CL","MB"
"677","2017",0.717976873842983,0.787412111955715,0.837577744969099,"CL","MB"
"678","2018",0.71843764988091,0.78838096414156,0.840774591712586,"CL","MB"
"679","2019",0.712533858145448,0.777953301201149,0.828939606338263,"CL","MB"
"680","2020",0.71250652839115,0.780356865142193,0.833596902373194,"CL","MB"
"681","2021",0.711899910199231,0.779716307580033,0.835586435631255,"CL","MB"
"682","2022",0.709372785823761,0.776440873917998,0.832384141755933,"CL","MB"
"683","2023",0.716114409927296,0.787028752503594,0.84676534311191,"CL","MB"
"684","2024",0.71777734637962,0.788619411683471,0.849670729035245,"CL","MB"
"685","2025",0.717417162743406,0.791110554763198,0.852809294099719,"CL","MB"
"686","2026",0.719615165914527,0.794496871559086,0.857942305739838,"CL","MB"
"687","2027",0.720665662458782,0.80795088696179,0.878454774787496,"CL","MB"
"688","2028",0.72471403669711,0.814572792108371,0.887255542863208,"CL","MB"
"689","2029",0.724202131065663,0.811803073833776,0.886946749656098,"CL","MB"
"690","2030",0.723526131991021,0.810254638265628,0.886131070499266,"CL","MB"
"691","2031",0.725084171911649,0.811461743521865,0.889094842962244,"CL","MB"
"692","2032",0.719703013472322,0.799756278846916,0.875400996016172,"CL","MB"
"693","2033",0.712467592742179,0.805446702303669,0.885128781177024,"CL","MB"
"694","2034",0.700898391337935,0.789249262116741,0.863353307112725,"CL","MB"
"695","2035",0.701835862037938,0.789215484992507,0.864959277071975,"CL","MB"
"696","2036",0.702116941871505,0.788649570393996,0.863181980809347,"CL","MB"
"697","2037",0.701808587365726,0.787514697688868,0.864579389817054,"CL","MB"
"698","2038",0.701417517030624,0.791922553424125,0.873162644092487,"CL","MB"
"699","2039",0.701416892620926,0.792915724163336,0.872454767038355,"CL","MB"
"700","2040",0.70133799060811,0.792550497978261,0.871508694172209,"CL","MB"
"701","2041",0.69862116588754,0.791626634048984,0.871324869929651,"CL","MB"
"702","2042",0.701354748393662,0.791077105829496,0.871467254160416,"CL","MB"
"703","2043",0.701175260113644,0.791088090513157,0.870845430371013,"CL","MB"
"704","2044",0.700035744157854,0.791861323260466,0.870959090554168,"CL","MB"
"705","2045",0.701085689453568,0.791896811806905,0.870904611612197,"CL","MB"
"706","2046",0.701086312404137,0.792027059429357,0.870363034411716,"CL","MB"
"707","2047",0.702803722308578,0.792500140491913,0.869247770448151,"CL","MB"
"708","2048",0.702815982836448,0.792387182396321,0.869187852332488,"CL","MB"
"709","2049",0.703745946044532,0.792425730331736,0.867787530313135,"CL","MB"
"710","2050",0.705544544845276,0.791968255528731,0.870174067435341,"CL","MB"
"711","2051",0.704421572119828,0.791167540598125,0.870514237307413,"CL","MB"
"712","2052",0.704421758533981,0.792312600418311,0.870176672324538,"CL","MB"
"713","2053",0.703725073683204,0.791210031218113,0.869477262051671,"CL","MB"
"714","2054",0.702701029996567,0.790456263261227,0.869541551215655,"CL","MB"
"715","2055",0.703725080331927,0.79137653921544,0.871221995314755,"CL","MB"
"716","2056",0.707087651953223,0.792684426836097,0.871951641593038,"CL","MB"
"717","2057",0.707500606934349,0.793525423790464,0.876292288696704,"CL","MB"
"718","1819",0.974536283818924,1.08373849036197,1.173704579852,"CL","NI"
"719","1820",0.974549183460337,1.08368792961531,1.17454667794183,"CL","NI"
"720","1821",0.977388438470067,1.08374567848361,1.17454667794434,"CL","NI"
"721","1822",0.974549335349164,1.083088398725,1.17284914563039,"CL","NI"
"722","1823",0.974762956074883,1.08203178692912,1.17172850716019,"CL","NI"
"723","1824",0.977023045310704,1.0828544280361,1.17100352279138,"CL","NI"
"724","1825",0.976840748380994,1.08310647705293,1.17100352056225,"CL","NI"
"725","1826",0.976840367817048,1.08302803565507,1.17122658512209,"CL","NI"
"726","1827",0.972808857224083,1.08260244563081,1.17065189647434,"CL","NI"
"727","1828",0.973057375230967,1.08168924066051,1.17031464893278,"CL","NI"
"728","1829",0.972808301579618,1.08180589643062,1.17118420696323,"CL","NI"
"729","1830",0.97717979284147,1.08263695946193,1.17136695066963,"CL","NI"
"730","1831",0.97749723421409,1.08249996490271,1.17032038948522,"CL","NI"
"731","1832",0.977566296082864,1.08267388660565,1.16974699574023,"CL","NI"
"732","1833",0.97754413254424,1.08136614845063,1.16974033939151,"CL","NI"
"733","1834",0.977486895104826,1.08097149945468,1.16961335825089,"CL","NI"
"734","1835",0.974171333398626,1.08107433996626,1.16975643413193,"CL","NI"
"735","1836",0.974171756956371,1.08133880840574,1.16955583398737,"CL","NI"
"736","1837",0.973489424462088,1.0811337505071,1.16871569863236,"CL","NI"
"737","1838",0.973351846517698,1.08008841786061,1.16876600501529,"CL","NI"
"738","1839",0.973348566418113,1.08003086629334,1.16860733056019,"CL","NI"
"739","1840",0.973232987836961,1.08105670093311,1.16860465497708,"CL","NI"
"740","1841",0.969849770453049,1.08096760813488,1.16876600343324,"CL","NI"
"741","1842",0.973066505606981,1.08247203827675,1.16862938628671,"CL","NI"
"742","1843",0.98272992633247,1.0829811695278,1.17000325374993,"CL","NI"
"743","1844",0.982088602600131,1.08331315554756,1.16903272382712,"CL","NI"
"744","1845",0.982106531269573,1.08286402897539,1.16828052632292,"CL","NI"
"745","1846",0.981016542951564,1.08242326120178,1.16962847961439,"CL","NI"
"746","1847",0.981154259879866,1.08241431801039,1.16999832158632,"CL","NI"
"747","1848",0.978033144809039,1.08291085728768,1.17221842928734,"CL","NI"
"748","1849",0.978854967527772,1.08264730960377,1.17285673600435,"CL","NI"
"749","1850",0.976335965494748,1.08164081912411,1.17285673600432,"CL","NI"
"750","1851",0.977756192511253,1.08191791926974,1.1714366438923,"CL","NI"
"751","1852",0.977750969863054,1.08178211937938,1.17065876240134,"CL","NI"
"752","1853",0.977750969750036,1.0811538304987,1.17065876271378,"CL","NI"
"753","1854",0.977947016378336,1.08071752769964,1.17168915705389,"CL","NI"
"754","1855",0.977946896356127,1.08065672246937,1.17183489773844,"CL","NI"
"755","1856",0.977946904301458,1.08114865885497,1.17183494615682,"CL","NI"
"756","1857",0.977576536341723,1.0810740436417,1.17299143036,"CL","NI"
"757","1858",0.970627646773889,1.07939818743323,1.17299145403965,"CL","NI"
"758","1859",0.970622653349743,1.08010157195782,1.17635004045085,"CL","NI"
"759","1860",0.968527319959285,1.07992573820731,1.17635006324434,"CL","NI"
"760","1861",0.97062301653014,1.07998499808109,1.17634975613657,"CL","NI"
"761","1862",0.977244656411097,1.08055899052873,1.17635554682688,"CL","NI"
"762","1863",0.977070120162206,1.07987537287009,1.17645560094094,"CL","NI"
"763","1864",0.977254873832232,1.08033659805441,1.17657587437713,"CL","NI"
"764","1865",0.977239647297044,1.08032094620624,1.17657587437711,"CL","NI"
"765","1866",0.974278120755073,1.08052159479202,1.17789023343935,"CL","NI"
"766","1867",0.978090000371517,1.07999460656063,1.17768655158449,"CL","NI"
"767","1868",0.977735684099277,1.08024589244698,1.17589723293791,"CL","NI"
"768","1869",0.977541903616266,1.08012036531909,1.17422744582816,"CL","NI"
"769","1870",0.971348695526071,1.0792501974001,1.17564645923423,"CL","NI"
"770","1871",0.973961040721657,1.08022873862232,1.17189394153013,"CL","NI"
"771","1872",0.973961040662767,1.0806633289908,1.17107704578108,"CL","NI"
"772","1873",0.971942712319891,1.08052038969821,1.17120182869644,"CL","NI"
"773","1874",0.971947974100471,1.08035685462208,1.17160598994261,"CL","NI"
"774","1875",0.971499650072303,1.07906740315388,1.17092682543071,"CL","NI"
"775","1876",0.972499938685019,1.07978387857755,1.1703861797329,"CL","NI"
"776","1877",0.971405206010653,1.07809768646243,1.17109224541905,"CL","NI"
"777","1878",0.971311080126705,1.07858129352631,1.16972901160847,"CL","NI"
"778","1879",0.97114215662286,1.07785770397526,1.16979018852589,"CL","NI"
"779","1880",0.971534211400267,1.07727395481247,1.16937123107968,"CL","NI"
"780","1881",0.970697688461941,1.07785298021484,1.1692367415065,"CL","NI"
"781","1882",0.97018570479976,1.07742525847733,1.16923946604868,"CL","NI"
"782","1883",0.97069683130309,1.07887636455224,1.17189395895244,"CL","NI"
"783","1884",0.970632708805244,1.07904608237847,1.17248760583012,"CL","NI"
"784","1885",0.970734780442855,1.07829226549307,1.17248966097534,"CL","NI"
"785","1886",0.965964670895454,1.0773633306148,1.17248860933642,"CL","NI"
"786","1887",0.967549809685606,1.07763566078456,1.17147978032112,"CL","NI"
"787","1888",0.969091456707681,1.07785284796444,1.17092787113472,"CL","NI"
"788","1889",0.967540328227452,1.07758209505532,1.170927871212,"CL","NI"
"789","1890",0.969865285295792,1.07609468849002,1.16946349685814,"CL","NI"
"790","1891",0.964737979183198,1.07553021821583,1.1702347301601,"CL","NI"
"791","1892",0.964885253925905,1.07614500059052,1.16872150247397,"CL","NI"
"792","1893",0.964859251021648,1.0760758603882,1.16876226849662,"CL","NI"
"793","1894",0.964932398491301,1.07543893151934,1.16875157550332,"CL","NI"
"794","1895",0.961790696054917,1.07416248353589,1.1689639072143,"CL","NI"
"795","1896",0.96178701052013,1.07484430622632,1.16987544037275,"CL","NI"
"796","1897",0.961400449368503,1.07466656256834,1.16940025907681,"CL","NI"
"797","1898",0.961402662193942,1.07521392976436,1.16597950670923,"CL","NI"
"798","1899",0.961402662192905,1.07486157174726,1.16771799796446,"CL","NI"
"799","1900",0.961400458823921,1.07527268782786,1.16715889277721,"CL","NI"
"800","1901",0.963410795328038,1.07574881252015,1.16667355830384,"CL","NI"
"801","1902",0.963410889429492,1.07603953763174,1.1665880229864,"CL","NI"
"802","1903",0.964261279541502,1.07699801625978,1.16658823310327,"CL","NI"
"803","1904",0.963452988026057,1.0765120365509,1.16621803282962,"CL","NI"
"804","1905",0.96151465697005,1.07679219122969,1.16657458433071,"CL","NI"
"805","1906",0.961115798318314,1.07694674097481,1.16696342319509,"CL","NI"
"806","1907",0.960753344216504,1.07615462428728,1.16696342297874,"CL","NI"
"807","1908",0.970716018428827,1.07918641076748,1.16835711090345,"CL","NI"
"808","1909",0.970729309592971,1.07949286192574,1.16940774284828,"CL","NI"
"809","1910",0.972114634471921,1.07988756889843,1.16941572669821,"CL","NI"
"810","1911",0.968989585144048,1.08008603501473,1.16931085080216,"CL","NI"
"811","1912",0.969640096732241,1.0797366591725,1.16931032223064,"CL","NI"
"812","1913",0.968642037153575,1.07889395154189,1.16942173427471,"CL","NI"
"813","1914",0.962682463882067,1.0777069475537,1.1694155952314,"CL","NI"
"814","1915",0.963689448810312,1.0775644215908,1.16922083075851,"CL","NI"
"815","1916",0.963691429791378,1.07767720927535,1.17017319722862,"CL","NI"
"816","1917",0.962630436664047,1.07734461679668,1.17176449039599,"CL","NI"
"817","1918",0.961541945984299,1.07832022729575,1.17269133008519,"CL","NI"
"818","1919",0.961542871318005,1.07792184939869,1.17291554577266,"CL","NI"
"819","1920",0.961542871318005,1.08022437765304,1.17395810204598,"CL","NI"
"820","1921",0.963271747934997,1.07986985177487,1.17213132009061,"CL","NI"
"821","1922",0.964307968541084,1.07996627207586,1.16988916684469,"CL","NI"
"822","1923",0.965057450612686,1.08011294015481,1.16817793773351,"CL","NI"
"823","1924",0.965065393310621,1.08225261665424,1.17006634791719,"CL","NI"
"824","1925",0.965604043180162,1.08483002380726,1.17008358743566,"CL","NI"
"825","1926",0.965604058337756,1.08628264633223,1.17008358743566,"CL","NI"
"826","1927",0.975413357256172,1.08973761320059,1.17100628828797,"CL","NI"
"827","1928",0.975413357256172,1.0912593009931,1.17329692722821,"CL","NI"
"828","1929",0.982179676052567,1.09470338746049,1.17664211352682,"CL","NI"
"829","1930",0.981511416595199,1.09490966199796,1.17459333015881,"CL","NI"
"830","1931",0.981326813298854,1.08511224277127,1.15963777636034,"CL","NI"
"831","1932",0.981326813349159,1.08648370307359,1.15989536048834,"CL","NI"
"832","1933",0.981326813349159,1.08774733887755,1.16011130892027,"CL","NI"
"833","1934",0.988701702010632,1.08960681937302,1.16185243931363,"CL","NI"
"834","1935",0.990985290371634,1.09178163274835,1.16223392218757,"CL","NI"
"835","1936",0.995496580847143,1.09345680229487,1.16242486365587,"CL","NI"
"836","1937",0.998117080409452,1.09489956124318,1.16281599316431,"CL","NI"
"837","1938",1.00006630374651,1.0965262014427,1.1628160395751,"CL","NI"
"838","1939",1.00251847375876,1.09886528564782,1.16333883354982,"CL","NI"
"839","1940",1.00307149598285,1.10147330592782,1.16400824663556,"CL","NI"
"840","1941",1.0080907818072,1.10441154520941,1.16400843545874,"CL","NI"
"841","1942",1.01003397391587,1.10546972335445,1.16437567119051,"CL","NI"
"842","1943",1.01061881092872,1.107596114413,1.16451937832342,"CL","NI"
"843","1944",1.01061881092872,1.10973218130419,1.1645683417337,"CL","NI"
"844","1945",1.01267346155259,1.1123416554704,1.16393386727772,"CL","NI"
"845","1946",1.01299735170389,1.11407914924588,1.16393386795207,"CL","NI"
"846","1947",1.01299735170389,1.1164814858622,1.16399956325856,"CL","NI"
"847","1948",1.01484496974935,1.11780352842948,1.16400509606497,"CL","NI"
"848","1949",1.014849053218,1.11930929144962,1.16401417201671,"CL","NI"
"849","1950",1.0202636870557,1.12191824701046,1.16431804287785,"CL","NI"
"850","1951",1.01797243908328,1.11616384111431,1.15584471867744,"CL","NI"
"851","1952",1.02421349273406,1.11803113279864,1.15593989892957,"CL","NI"
"852","1953",1.02215852188739,1.11619451142447,1.15178731912728,"CL","NI"
"853","1954",1.02740854277128,1.11929018476418,1.15192156751553,"CL","NI"
"854","1955",1.02832754937232,1.12100581863607,1.15196207671989,"CL","NI"
"855","1956",1.02836746360144,1.12312099550765,1.15200546832212,"CL","NI"
"856","1957",1.03975118475165,1.12634898160813,1.15204039199371,"CL","NI"
"857","1958",1.04050219701778,1.12730270003426,1.1520645030525,"CL","NI"
"858","1959",1.04435995882971,1.12837005626352,1.15142805121808,"CL","NI"
"859","1960",1.04407836827528,1.12940957146886,1.15093672689826,"CL","NI"
"860","1961",0.989521246223961,1.04277654794145,1.05476175610166,"CL","NI"
"861","1962",0.989521246246695,1.04398434573755,1.05476193574353,"CL","NI"
"862","1963",1.00245726183443,1.0456829828574,1.05476195020973,"CL","NI"
"863","1964",1.01684960986741,1.04760221344651,1.0545329792551,"CL","NI"
"864","1965",1.02062597639883,1.04878514752267,1.05453297937277,"CL","NI"
"865","1966",1.0277835399009,1.05000569780178,1.05453297937455,"CL","NI"
"866","1967",1.04275374303597,1.0521046735808,1.05453297937455,"CL","NI"
"867","1968",1.05143032243629,1.05299496231773,1.05447634278836,"CL","NI"
"868","1969",1.05447634278836,1.05447634278836,1.05447634278836,"CL","NI"
"869","1970",1.05447634278836,1.05447634278836,1.05447634278836,"CL","NI"
"870","1971",1.05496706214074,1.05496706214074,1.05496706214074,"CL","NI"
"871","1972",1.05524043988772,1.05524043988772,1.05524043988772,"CL","NI"
"872","1973",1.05671111950411,1.05671111950411,1.05671111950411,"CL","NI"
"873","1974",1.05310536122062,1.05310536122062,1.05310536122062,"CL","NI"
"874","1975",1.05310536122062,1.05310536122062,1.05310536122062,"CL","NI"
"875","1976",1.05310536122062,1.05310536122062,1.05310536122062,"CL","NI"
"876","1977",1.05310536122062,1.05310536122062,1.05310536122062,"CL","NI"
"877","1978",1.05310536122062,1.05310536122062,1.05310536122062,"CL","NI"
"878","1979",1.04680854983055,1.04680854983055,1.04680854983055,"CL","NI"
"879","1980",1.04270103090528,1.04270103090528,1.04270103090528,"CL","NI"
"880","1981",1.05117946411997,1.05117946411997,1.05117946411997,"CL","NI"
"881","1982",1.05117946411997,1.05117946411997,1.05117946411997,"CL","NI"
"882","1983",1.05117938029984,1.05117938029984,1.05117938029984,"CL","NI"
"883","1984",1.05047785097975,1.05047785097975,1.05047785097975,"CL","NI"
"884","1985",1.05047785097975,1.05047785097975,1.05047785097975,"CL","NI"
"885","1986",1.05047263391581,1.05047263391581,1.05047263391581,"CL","NI"
"886","1987",1.05043304568013,1.05043304568013,1.05043304568013,"CL","NI"
"887","1988",1.05043304568013,1.05043304568013,1.05043304568013,"CL","NI"
"888","1989",1.0401657717552,1.04858398481664,1.05043304568013,"CL","NI"
"889","1990",1.0271965053709,1.0473555497518,1.05043304568013,"CL","NI"
"890","1991",1.0222108462637,1.04585557369927,1.05043304568013,"CL","NI"
"891","1992",1.01317491409702,1.04354097539164,1.05043304568005,"CL","NI"
"892","1993",1.01029040373353,1.04275474100154,1.05043304551471,"CL","NI"
"893","1994",1.00251720086409,1.04078367633331,1.0504330413939,"CL","NI"
"894","1995",1.00034294275167,1.04030373253982,1.05080135021261,"CL","NI"
"895","1996",0.993505389816989,1.0393691287617,1.05080134267353,"CL","NI"
"896","1997",0.992432199318165,1.03781691307061,1.05080100444382,"CL","NI"
"897","1998",0.988767184093071,1.036877236434,1.05080061191026,"CL","NI"
"898","1999",0.983679761789366,1.03490726283904,1.05080016526593,"CL","NI"
"899","2000",0.983679350806884,1.03355370334672,1.05079896593002,"CL","NI"
"900","2001",0.980635137593038,1.03628251125496,1.05577715235017,"CL","NI"
"901","2002",0.980343157829998,1.03553892227172,1.05579174502339,"CL","NI"
"902","2003",0.978338593461447,1.03699623146072,1.05841046252002,"CL","NI"
"903","2004",0.975228908879856,1.03624674464159,1.05840798034036,"CL","NI"
"904","2005",0.972951814685298,1.03517173178483,1.05839074848183,"CL","NI"
"905","2006",0.968249669636504,1.03358786052068,1.05833493855737,"CL","NI"
"906","2007",0.965658049994343,1.03235306261409,1.05832672016036,"CL","NI"
"907","2008",0.965597435277311,1.03101676289444,1.0583267160016,"CL","NI"
"908","2009",0.96562839722608,1.03029097466734,1.05857765275491,"CL","NI"
"909","2010",0.962878987203429,1.02904431606761,1.05876066929588,"CL","NI"
"910","2011",0.999418026493,1.10530655454827,1.15725750405679,"CL","NI"
"911","2012",0.997525333475147,1.10344105177771,1.15694704056677,"CL","NI"
"912","2013",0.99748220670616,1.10184910296688,1.15652709539943,"CL","NI"
"913","2014",0.997541213016105,1.10005899253791,1.1567868062223,"CL","NI"
"914","2015",0.988558477299425,1.09686100225157,1.15676054730072,"CL","NI"
"915","2016",0.987276041416117,1.09392799154897,1.15637244518959,"CL","NI"
"916","2017",0.987082205927442,1.09257437220153,1.15631832028156,"CL","NI"
"917","2018",0.987113962377121,1.09053203134763,1.15564719460317,"CL","NI"
"918","2019",0.985146877044221,1.08825926790423,1.15489431244482,"CL","NI"
"919","2020",0.985146727812501,1.08743004185387,1.15397179426678,"CL","NI"
"920","2021",0.981474831494654,1.08558653449722,1.1534212708763,"CL","NI"
"921","2022",0.976980559093904,1.08531394612645,1.15467136252177,"CL","NI"
"922","2023",0.977065445628546,1.08391473405252,1.15483015855023,"CL","NI"
"923","2024",0.977474992517813,1.08701138150808,1.16084736648561,"CL","NI"
"924","2025",0.976690505120937,1.08512512127178,1.16022163754874,"CL","NI"
"925","2026",0.974462541016148,1.08266009335091,1.1590974141035,"CL","NI"
"926","2027",0.973393741342034,1.0809327629508,1.15817050701001,"CL","NI"
"927","2028",0.973393741342034,1.07913699794602,1.15816638545993,"CL","NI"
"928","2029",0.976520099402316,1.08553355084884,1.16927223780528,"CL","NI"
"929","2030",0.979188162921909,1.09051358892956,1.17934004522203,"CL","NI"
"930","2031",0.979067351522745,1.08929487877586,1.17693682997909,"CL","NI"
"931","2032",0.978825165381239,1.08783915031078,1.17678175880338,"CL","NI"
"932","2033",0.978243027069158,1.08637784801941,1.17646027779655,"CL","NI"
"933","2034",0.978603755082484,1.08579545349238,1.17775306477149,"CL","NI"
"934","2035",0.97660065434789,1.08457143985021,1.17583384927178,"CL","NI"
"935","2036",0.973047880688875,1.0825124584853,1.1749946745526,"CL","NI"
"936","2037",0.96739492548241,1.08173022447338,1.1750672620161,"CL","NI"
"937","2038",0.961072540765972,1.07950769695979,1.17506724000059,"CL","NI"
"938","2039",0.963322465989445,1.07957582070759,1.17779133715646,"CL","NI"
"939","2040",0.963301812687097,1.07805722218855,1.17783399356329,"CL","NI"
"940","2041",0.961072494208775,1.07834753522714,1.17587368910211,"CL","NI"
"941","2042",0.961065344863876,1.07981422994725,1.17481744365174,"CL","NI"
"942","2043",0.958945907736966,1.07888831727802,1.17277557511446,"CL","NI"
"943","2044",0.97069666345943,1.07891279305708,1.1713136595077,"CL","NI"
"944","2045",0.968669935479627,1.07885432267969,1.17338305618765,"CL","NI"
"945","2046",0.969018122327757,1.0785803813928,1.17338311304983,"CL","NI"
"946","2047",0.971089954218892,1.07967118799931,1.17111571132204,"CL","NI"
"947","2048",0.971674675812096,1.07892700687618,1.1705173466336,"CL","NI"
"948","2049",0.971800011118767,1.08007493410506,1.17124248861677,"CL","NI"
"949","2050",0.970875949210672,1.07990841168032,1.171101916951,"CL","NI"
"950","2051",0.960659536077201,1.08043739412416,1.1715107328536,"CL","NI"
"951","2052",0.957364822074792,1.08007539319406,1.17151036139878,"CL","NI"
"952","2053",0.96311994173202,1.07861501096329,1.17371716246009,"CL","NI"
"953","2054",0.964274022528213,1.07774203646255,1.17151032604458,"CL","NI"
"954","2055",0.965384348874109,1.07750436832122,1.17141290893656,"CL","NI"
"955","2056",0.964274026055279,1.07769197316892,1.17126051941077,"CL","NI"
"956","2057",0.964846011522703,1.07820449902692,1.17126051955263,"CL","NI"
"957","1819",0.949750316053141,1.01352984065092,1.08397671695079,"CL","NIHB"
"958","1820",0.949179230811859,1.01353095481062,1.08249101652647,"CL","NIHB"
"959","1821",0.949873233649736,1.01424371914826,1.08438738317446,"CL","NIHB"
"960","1822",0.948227598988809,1.01410029196945,1.08438632051985,"CL","NIHB"
"961","1823",0.951257913458175,1.01309903932215,1.08081521896607,"CL","NIHB"
"962","1824",0.948929597764376,1.01356915312126,1.08013216851506,"CL","NIHB"
"963","1825",0.948505328794633,1.01367657684995,1.07552077378069,"CL","NIHB"
"964","1826",0.948475101363605,1.01394439040377,1.07537965788048,"CL","NIHB"
"965","1827",0.950127325778095,1.01376526418542,1.07363526626807,"CL","NIHB"
"966","1828",0.951946850490087,1.01359173337342,1.07700779549093,"CL","NIHB"
"967","1829",0.952836190273674,1.0128499072814,1.08072186907959,"CL","NIHB"
"968","1830",0.949440234623972,1.01254840412685,1.07753185795723,"CL","NIHB"
"969","1831",0.948118086630251,1.01250073409822,1.08067087389368,"CL","NIHB"
"970","1832",0.948107740592216,1.01358639857453,1.084196301767,"CL","NIHB"
"971","1833",0.951748051535237,1.01335233120888,1.08429070578221,"CL","NIHB"
"972","1834",0.953192395683729,1.0129590096271,1.08788530917227,"CL","NIHB"
"973","1835",0.952782208774326,1.01253933508671,1.08396649999278,"CL","NIHB"
"974","1836",0.954388030336592,1.01279449145264,1.08780460240429,"CL","NIHB"
"975","1837",0.954605451974873,1.01243386257629,1.08264912874711,"CL","NIHB"
"976","1838",0.954922446503946,1.01252018039458,1.08254806146123,"CL","NIHB"
"977","1839",0.954908984716119,1.01262287398181,1.08645107060996,"CL","NIHB"
"978","1840",0.954665212544704,1.01205692845731,1.08710592099106,"CL","NIHB"
"979","1841",0.953847991305106,1.01195364219799,1.08691403342614,"CL","NIHB"
"980","1842",0.954183283115007,1.01169096349556,1.09044080990239,"CL","NIHB"
"981","1843",0.953303905352635,1.0114385126208,1.09026689700455,"CL","NIHB"
"982","1844",0.951581096972325,1.01163636392008,1.08900729345957,"CL","NIHB"
"983","1845",0.951833271822127,1.01236256769616,1.0889148845336,"CL","NIHB"
"984","1846",0.951688670246422,1.01160673826915,1.07869728523673,"CL","NIHB"
"985","1847",0.949241841061179,1.01184765438874,1.0789593381982,"CL","NIHB"
"986","1848",0.95008893364925,1.01232463577692,1.07760076883979,"CL","NIHB"
"987","1849",0.953731737904448,1.01125757987338,1.07683855211051,"CL","NIHB"
"988","1850",0.950929629078069,1.01147478056565,1.07465116950946,"CL","NIHB"
"989","1851",0.949818480824953,1.01228485717372,1.07892722999369,"CL","NIHB"
"990","1852",0.953924854417541,1.01187769810755,1.08003143032872,"CL","NIHB"
"991","1853",0.954799614546775,1.01198892341131,1.08378293548611,"CL","NIHB"
"992","1854",0.955543826471602,1.01192108990529,1.08378782095133,"CL","NIHB"
"993","1855",0.955709963793535,1.01159347698203,1.07990058011058,"CL","NIHB"
"994","1856",0.95572507776275,1.01238271305135,1.08085133342029,"CL","NIHB"
"995","1857",0.951160089703556,1.01160947344543,1.07879980318872,"CL","NIHB"
"996","1858",0.952046669753617,1.01245479327627,1.08080727863612,"CL","NIHB"
"997","1859",0.952406735953084,1.01310787033932,1.08468648571017,"CL","NIHB"
"998","1860",0.954260623525466,1.01291440772012,1.08446266873448,"CL","NIHB"
"999","1861",0.955212449374372,1.01313094097216,1.08433354133012,"CL","NIHB"
"1000","1862",0.952677053912978,1.01319716149435,1.08453255415399,"CL","NIHB"
"1001","1863",0.954577548433207,1.01382917985541,1.0830197244918,"CL","NIHB"
"1002","1864",0.954155152880838,1.01363391854719,1.08533508132954,"CL","NIHB"
"1003","1865",0.954390843150175,1.01393100480827,1.08403572241055,"CL","NIHB"
"1004","1866",0.952953772205475,1.01417989024932,1.08312837887301,"CL","NIHB"
"1005","1867",0.951822896504872,1.01357608952991,1.08314756973263,"CL","NIHB"
"1006","1868",0.952193730867953,1.01354823229873,1.081834338643,"CL","NIHB"
"1007","1869",0.952934603975872,1.01261410516439,1.08223011154053,"CL","NIHB"
"1008","1870",0.952934773574351,1.01330677293449,1.08172203961025,"CL","NIHB"
"1009","1871",0.952652348138644,1.01240171693576,1.07949992831675,"CL","NIHB"
"1010","1872",0.954072845390912,1.01199671471255,1.07889974011081,"CL","NIHB"
"1011","1873",0.954470436444865,1.01261429689443,1.07891074319117,"CL","NIHB"
"1012","1874",0.955358210458923,1.01216633991765,1.07950421217601,"CL","NIHB"
"1013","1875",0.955272130372305,1.01159294853443,1.0771746219621,"CL","NIHB"
"1014","1876",0.952463511528278,1.01153956363963,1.07492409392752,"CL","NIHB"
"1015","1877",0.950465231415147,1.01114069541082,1.072263985165,"CL","NIHB"
"1016","1878",0.950544529605724,1.01138890549312,1.07668166416659,"CL","NIHB"
"1017","1879",0.952493695874466,1.01165551485274,1.07654138205422,"CL","NIHB"
"1018","1880",0.951038895193523,1.01194626034537,1.07745273538514,"CL","NIHB"
"1019","1881",0.951045958794875,1.01289843733806,1.08175313180098,"CL","NIHB"
"1020","1882",0.950803916043285,1.01238867254025,1.08173093305027,"CL","NIHB"
"1021","1883",0.949331707265372,1.01232242556973,1.08174244326664,"CL","NIHB"
"1022","1884",0.950305045113568,1.01279581515361,1.0822032756747,"CL","NIHB"
"1023","1885",0.950317677350612,1.01294022450537,1.08221381345472,"CL","NIHB"
"1024","1886",0.951039152435842,1.01244577656198,1.08095323843344,"CL","NIHB"
"1025","1887",0.950185165129861,1.01308821946682,1.08163937719194,"CL","NIHB"
"1026","1888",0.951297713688166,1.01268451454883,1.08135937470576,"CL","NIHB"
